813;89;252;180;land;true;forest;1
814;191;170;177;land;false;forest;1
815;200;149;163;land;false;urban;1
816;185;85;234;land;false;plains;1
817;154;146;246;land;false;forest;1
818;220;126;207;land;false;forest;1
819;218;225;65;land;false;forest;1
820;226;229;120;land;false;urban;1
821;151;232;170;land;false;mountain;1
822;117;182;226;land;true;plains;1
823;171;199;221;land;false;urban;1
824;253;122;244;land;false;forest;1
825;134;249;219;land;true;plains;1
826;179;215;218;land;false;forest;1
827;195;135;226;land;false;mountain;1
828;140;195;201;land;false;urban;1
829;243;186;129;land;false;forest;1
830;143;194;213;land;false;mountain;1
831;14;247;246;land;true;plains;1
832;57;243;203;land;false;forest;1
833;136;185;192;land;false;marsh;1
834;215;252;251;land;false;urban;1
835;254;233;181;land;false;forest;1
836;63;237;206;land;false;urban;1
837;241;226;83;land;false;plains;1
838;143;145;213;land;false;urban;1
839;149;212;226;land;false;forest;1
840;211;149;212;land;false;urban;1
841;155;235;150;land;false;plains;1
842;182;173;188;land;false;forest;1
843;109;216;211;land;false;forest;1
844;181;117;218;land;false;plains;1
845;103;244;223;land;false;urban;1
846;223;144;200;land;false;mountain;1
847;131;221;251;land;false;forest;1
848;162;206;177;land;false;urban;1
849;210;163;237;land;false;marsh;1
850;225;169;215;land;false;urban;1
851;134;206;166;land;false;forest;1
852;222;240;245;land;false;forest;1
853;231;75;195;land;false;mountain;1
854;227;251;30;land;false;mountain;1
855;239;172;220;land;false;mountain;1
856;211;218;170;land;false;marsh;1
857;208;157;217;land;false;urban;1
858;253;168;135;land;false;forest;1
859;244;233;36;land;false;mountain;1
860;61;218;242;land;false;plains;1
861;176;164;176;land;false;urban;1
862;43;250;230;land;false;mountain;1
863;175;177;170;land;false;urban;1
864;41;236;242;land;false;plains;1
865;85;236;214;land;false;forest;1
866;168;242;92;land;false;forest;1
867;140;229;225;land;false;forest;1
868;201;148;219;land;false;plains;1
869;128;231;173;land;false;plains;1
870;225;239;212;land;false;forest;1
871;232;100;215;land;true;forest;1
872;148;236;215;land;false;forest;1
873;178;238;174;land;false;plains;1
874;254;86;214;land;false;forest;1
875;234;216;52;land;false;forest;1
876;134;248;180;land;false;mountain;1
877;220;194;244;land;false;forest;1
878;200;239;142;land;false;urban;1
879;216;237;81;land;false;plains;1
880;162;198;150;land;false;forest;1
881;250;204;237;land;false;urban;1
882;216;103;215;land;false;forest;1
883;217;144;241;land;false;urban;1
884;155;142;207;land;false;forest;1
885;218;179;244;land;false;mountain;1
886;159;226;243;land;false;forest;1
887;214;189;205;land;false;urban;1
888;194;204;232;land;false;forest;1
889;182;223;157;land;true;plains;1
890;227;252;176;land;false;plains;1
891;105;238;195;land;false;urban;1
892;242;237;176;land;false;plains;1
893;193;208;222;land;false;forest;1
894;215;188;245;land;false;urban;1
895;82;252;225;land;false;urban;1
896;233;211;163;land;false;urban;1
897;223;139;140;land;false;mountain;1
898;129;195;225;land;false;forest;1
899;63;200;248;land;false;forest;1
900;236;230;243;land;true;plains;1
901;241;236;116;land;false;forest;1
902;146;159;250;land;false;mountain;1
903;216;176;132;land;true;forest;1
904;243;220;67;land;false;marsh;1
905;197;172;222;land;false;forest;1
906;143;146;222;land;true;plains;1
907;204;157;195;land;true;forest;1
908;104;183;237;land;false;urban;1
909;249;229;27;land;false;plains;1
910;251;211;138;land;false;urban;1
911;247;225;166;land;false;plains;1
912;226;197;133;land;false;plains;1
913;220;178;168;land;true;forest;1
914;157;133;236;land;false;mountain;1
915;105;254;184;land;false;urban;1
916;181;190;198;land;false;mountain;1
917;204;195;144;land;false;forest;1
918;144;200;254;land;false;forest;1
919;235;225;176;land;false;mountain;1
920;239;195;69;land;false;plains;1
921;180;176;148;land;false;mountain;1
922;220;169;234;land;false;forest;1
923;242;144;226;land;false;plains;1
924;245;217;149;land;false;forest;1
925;162;252;163;land;true;mountain;1
926;66;215;225;land;false;urban;1
927;171;215;157;land;false;urban;1
928;174;131;227;land;false;mountain;1
929;240;239;222;land;false;plains;1
930;237;206;239;land;false;forest;1
931;216;235;171;land;false;forest;1
932;211;237;178;land;false;plains;1
933;219;234;141;land;false;forest;1
934;218;160;179;land;true;forest;1
935;232;208;228;land;false;forest;1
936;250;233;60;land;true;marsh;1
937;231;47;225;land;false;plains;1
938;185;228;209;land;false;plains;1
939;253;132;118;land;false;plains;1
940;251;238;185;land;false;urban;1
941;198;253;103;land;true;plains;1
942;138;203;244;land;false;plains;1
943;223;246;148;land;false;forest;1
944;101;210;243;land;false;hills;1
945;223;187;120;land;false;forest;1
946;193;230;194;land;false;forest;1
947;235;216;94;land;false;urban;1
948;146;160;252;land;true;mountain;1
949;133;231;180;land;false;mountain;1
950;164;206;144;land;false;urban;1
951;250;231;171;land;false;urban;1
952;220;186;192;land;false;plains;1
953;242;230;103;land;false;plains;1
954;162;219;200;land;false;plains;1
955;207;205;128;land;true;forest;1
956;77;193;247;land;false;urban;1
957;235;246;47;land;false;forest;1
958;247;166;123;land;false;plains;1
959;241;124;250;land;false;forest;1
960;210;207;222;land;true;plains;1
961;144;230;171;land;false;mountain;1
962;157;179;214;land;true;plains;1
963;207;227;84;land;false;forest;1
964;159;220;166;land;false;mountain;1
965;251;241;164;land;false;urban;1
966;252;185;135;land;false;forest;1
967;166;249;236;land;false;urban;1
968;77;227;252;land;false;forest;1
969;189;200;251;land;false;mountain;1
970;162;146;220;land;false;forest;1
971;244;84;194;land;false;plains;1
972;99;223;197;land;false;forest;1
973;109;218;250;land;false;forest;1
974;109;158;245;land;false;mountain;1
975;253;161;117;land;true;plains;1
976;214;148;246;land;false;hills;1
977;154;161;245;land;false;forest;1
978;221;140;215;land;false;plains;1
979;233;241;119;land;false;forest;1
980;237;235;35;land;false;plains;1
981;145;183;221;land;false;mountain;1
982;140;205;181;land;false;forest;1
983;186;245;166;land;false;forest;1
984;215;155;195;land;false;mountain;1
985;243;230;186;land;true;urban;1
986;124;220;206;land;false;mountain;1
987;250;216;103;land;false;urban;1
988;252;237;193;land;false;forest;1
989;248;210;245;land;false;forest;1
990;149;240;166;land;false;urban;1
991;209;201;129;land;false;forest;1
992;201;113;201;land;false;urban;1
993;244;172;176;land;false;mountain;1
994;113;219;247;land;false;mountain;1
995;214;126;177;land;false;mountain;1
996;149;228;135;land;false;urban;1
997;169;220;254;land;false;forest;1
998;129;238;229;land;false;forest;1
999;252;180;243;land;false;forest;1
1000;228;148;168;land;false;urban;1
1001;242;241;114;land;false;forest;1
1002;95;214;251;land;false;mountain;1
1003;157;130;234;land;true;urban;1
1004;216;107;186;land;false;plains;1
1005;126;214;161;land;false;forest;1
1006;237;235;36;land;false;mountain;1
1007;172;135;240;land;false;forest;1
1008;225;67;235;land;false;mountain;1
1009;186;244;190;land;false;urban;1
1010;205;219;141;land;false;mountain;1
1011;224;180;203;land;false;urban;1
1012;204;190;217;land;false;plains;1
1013;218;199;137;land;false;forest;1
1014;250;194;73;land;false;forest;1
1015;179;104;251;land;false;mountain;1
1016;177;223;169;land;false;forest;1
1017;186;193;189;land;false;forest;1
1018;181;250;155;land;false;mountain;1
1019;239;201;247;land;false;mountain;1
1020;72;233;253;land;false;forest;1
1021;187;219;190;land;false;forest;1
1022;197;149;185;land;false;forest;1
1023;156;196;242;land;false;forest;1
1024;146;214;160;land;false;mountain;1
1025;192;168;204;land;false;plains;1
1026;212;235;141;land;false;forest;1
1027;110;172;240;land;false;forest;1
1028;158;187;178;land;false;forest;1
1029;207;250;64;land;false;forest;1
1030;117;233;174;land;true;urban;1
1031;122;190;234;land;false;forest;1
1032;120;205;237;land;false;mountain;1
1033;249;96;178;land;false;forest;1
1034;236;105;202;land;false;plains;1
1035;171;183;222;land;false;forest;1
1036;235;183;98;land;false;mountain;1
1037;212;117;190;land;false;forest;1
1038;123;240;153;land;false;plains;1
1039;211;173;203;land;true;plains;1
1040;152;202;187;land;false;urban;1
1041;175;251;174;land;false;urban;1
1042;149;246;149;land;false;plains;1
1043;206;250;142;land;false;plains;1
1044;238;222;223;land;false;forest;1
1045;198;126;189;land;false;plains;1
1046;227;183;202;land;true;plains;1
1047;224;252;190;land;true;plains;1
1048;161;222;238;land;false;plains;1
1049;113;246;220;land;false;mountain;1
1050;162;151;247;land;false;forest;1
1051;79;222;230;land;false;forest;1
1052;222;138;240;land;false;forest;1
1053;153;214;216;land;false;mountain;1
1054;92;211;251;land;false;forest;1
1055;236;179;123;land;false;urban;1
1056;106;245;153;land;false;forest;1
1057;179;232;253;land;false;urban;1
1058;227;215;228;land;false;forest;1
1059;148;202;210;land;false;urban;1
1060;243;204;94;land;false;forest;1
1061;214;100;253;land;false;forest;1
1062;204;126;252;land;false;urban;1
1063;203;231;83;land;false;plains;1
1064;184;151;197;land;false;forest;1
1065;254;154;123;land;false;mountain;1
1066;151;246;188;land;false;mountain;1
1067;239;254;90;land;false;mountain;1
1068;220;129;168;land;false;mountain;1
1069;228;242;117;land;false;mountain;1
1070;241;248;160;land;false;urban;1
1071;86;216;200;land;false;plains;1
1072;187;161;205;land;false;plains;1
1073;132;238;212;land;false;plains;1
1074;131;237;142;land;false;plains;1
1075;251;177;243;land;false;marsh;1
1076;165;176;241;land;false;forest;1
1077;131;214;168;land;false;mountain;1
1078;242;205;120;land;false;mountain;1
1079;207;224;168;land;true;plains;1
1080;233;228;150;land;false;forest;1
1081;219;232;64;land;false;forest;1
1082;216;123;167;land;false;mountain;1
1083;171;142;235;land;true;forest;1
1084;201;250;213;land;false;forest;1
1085;158;210;243;land;false;forest;1
1086;254;135;165;land;false;forest;1
1087;222;233;168;land;false;forest;1
1088;251;146;196;land;false;mountain;1
1089;169;176;163;land;false;forest;1
1090;229;137;147;land;true;forest;1
1091;133;238;145;land;false;forest;1
1092;222;103;191;land;false;plains;1
1093;218;131;158;land;false;forest;1
1094;188;167;207;land;false;forest;1
1095;239;121;168;land;false;plains;1
1096;253;135;134;land;false;forest;1
1097;106;224;212;land;false;forest;1
1098;199;203;164;land;false;urban;1
1099;221;198;185;land;false;mountain;1
1100;74;237;231;land;false;mountain;1
1101;230;232;172;land;false;mountain;1
1102;172;199;150;land;false;mountain;1
1103;248;244;18;land;false;urban;1
1104;243;203;223;land;false;forest;1
1105;213;234;151;land;false;plains;1
1106;193;216;191;land;false;forest;1
1107;222;185;174;land;false;plains;1
1108;243;148;239;land;false;forest;1
1109;137;222;252;land;false;mountain;1
1110;140;172;219;land;true;urban;1
1111;141;228;237;land;false;mountain;1
1112;130;229;142;land;false;urban;1
1113;189;200;241;land;false;forest;1
1114;251;99;237;land;false;plains;1
1115;207;221;123;land;false;mountain;1
1116;154;217;208;land;false;plains;1
1117;129;250;210;land;true;mountain;1
1118;251;163;120;land;false;marsh;1
1119;243;211;248;land;false;plains;1
1120;239;140;138;land;false;urban;1
1121;223;82;227;land;false;urban;1
1122;229;141;199;land;false;forest;1
1123;171;153;227;land;false;plains;1
1124;229;167;106;land;false;mountain;1
1125;238;192;183;land;true;forest;1
1126;151;196;202;land;false;urban;1
1127;69;223;224;land;false;forest;1
1128;225;182;224;land;false;forest;1
1129;237;253;90;land;false;forest;1
1130;239;251;66;land;false;plains;1
1131;212;233;103;land;false;forest;1
1132;167;235;143;land;false;forest;1
1133;232;179;102;land;false;plains;1
1134;236;101;236;land;false;plains;1
1135;133;252;198;land;true;plains;1
1136;243;239;71;land;true;mountain;1
1137;245;180;190;land;false;plains;1
1138;152;125;241;land;false;plains;1
1139;231;159;183;land;false;forest;1
1140;198;177;159;land;false;mountain;1
1141;248;166;142;land;false;mountain;1
1142;254;224;159;land;false;urban;1
1143;137;224;185;land;false;urban;1
1144;205;133;194;land;false;forest;1
1145;212;168;195;land;false;plains;1
1146;249;140;183;land;false;marsh;1
1147;117;197;219;land;false;forest;1
1148;134;198;252;land;false;forest;1
1149;233;21;249;land;false;hills;1
1150;251;192;152;land;false;forest;1
1151;249;252;14;land;false;urban;1
1152;134;239;193;land;false;forest;1
1153;231;220;198;land;false;forest;1
1154;236;211;222;land;false;urban;1
1155;197;84;249;land;false;urban;1
1156;196;107;219;land;false;plains;1
1157;152;171;230;land;false;plains;1
1158;253;164;103;land;false;urban;1
1159;195;82;224;land;false;forest;1
1160;195;147;196;land;false;urban;1
1161;245;130;176;land;false;urban;1
1162;176;240;149;land;false;mountain;1
1163;219;115;169;land;false;forest;1
1164;90;246;165;land;false;forest;1
1165;246;171;190;land;false;forest;1
1166;228;231;68;land;false;forest;1
1167;91;219;240;land;false;forest;1
1168;178;239;186;land;true;mountain;1
1169;151;234;225;land;true;plains;1
1170;184;187;170;land;false;plains;1
1171;154;220;213;land;false;mountain;1
1172;224;171;139;land;false;mountain;1
1173;145;239;185;land;false;mountain;1
1174;242;246;78;land;false;forest;1
1175;237;201;208;land;false;mountain;1
1176;137;220;203;land;false;plains;1
1177;196;117;228;land;false;forest;1
1178;253;215;92;land;false;plains;1
1179;222;139;145;land;true;urban;1
1180;153;173;230;land;false;mountain;1
1181;97;192;229;land;false;plains;1
1182;179;204;127;land;false;mountain;1
1183;244;140;149;land;false;forest;1
1184;228;144;174;land;false;forest;1
1185;231;232;70;land;false;plains;1
1186;211;238;138;land;false;mountain;1
1187;166;168;235;land;false;forest;1
1188;155;147;240;land;false;urban;1
1189;227;205;144;land;false;forest;1
1190;159;208;232;land;false;forest;1
1191;137;167;241;land;false;forest;1
1192;217;208;153;land;false;forest;1
1193;212;159;220;land;false;hills;1
1194;208;221;229;land;false;plains;1
1195;253;186;179;land;false;urban;1
1196;83;250;248;land;false;mountain;1
1197;227;114;209;land;false;forest;1
1198;207;250;228;land;false;forest;1
1199;247;116;242;land;false;forest;1
1200;95;158;253;land;false;forest;1
1201;222;171;242;land;false;plains;1
1202;212;176;235;land;false;mountain;1
1203;61;242;205;land;false;urban;1
1204;203;161;201;land;true;urban;1
1205;164;234;110;land;false;urban;1
1206;209;89;252;land;false;urban;1
1207;214;152;165;land;false;forest;1
1208;205;139;241;land;true;urban;1
1209;238;244;44;land;false;plains;1
1210;224;247;38;land;false;plains;1
1211;172;239;248;land;false;mountain;1
1212;236;179;201;land;false;forest;1
1213;158;205;196;land;false;urban;1
1214;196;215;236;land;false;forest;1
1215;146;222;240;land;false;plains;1
1216;227;208;166;land;false;forest;1
1217;225;246;201;land;false;urban;1
1218;170;230;207;land;false;forest;1
1219;220;252;218;land;false;forest;1
1220;86;220;251;land;false;forest;1
1221;230;217;123;land;false;mountain;1
1222;74;222;222;land;false;forest;1
1223;88;185;249;land;false;urban;1
1224;218;233;138;land;false;mountain;1
1225;225;253;177;land;false;mountain;1
1226;165;121;224;land;false;forest;1
1227;156;160;219;land;false;mountain;1
1228;190;238;121;land;false;forest;1
1229;223;247;34;land;false;urban;1
1230;105;217;238;land;false;urban;1
1231;249;198;145;land;false;plains;1
1232;254;153;241;land;false;forest;1
1233;204;81;245;land;false;mountain;1
1234;194;129;244;land;false;urban;1
1235;92;247;202;land;false;forest;1
1236;124;163;215;land;false;forest;1
1237;243;199;219;land;true;forest;1
1238;165;94;242;land;false;forest;1
1239;219;145;183;land;false;plains;1
1240;243;206;163;land;false;forest;1
1241;166;116;223;land;false;plains;1
1242;219;158;156;land;false;forest;1
1243;205;228;233;land;false;plains;1
1244;86;252;251;land;false;plains;1
1245;237;60;252;land;false;forest;1
1246;43;254;214;land;false;plains;1
1247;140;234;237;land;false;plains;1
1248;168;108;244;land;false;forest;1
1249;203;244;98;land;false;forest;1
1250;202;201;143;land;false;plains;1
1251;137;162;224;land;false;urban;1
1252;245;12;254;land;false;plains;1
1253;188;242;202;land;false;mountain;1
1254;246;61;222;land;true;urban;1
1255;185;241;158;land;false;hills;1
1256;41;247;218;land;false;urban;1
1257;250;230;147;land;false;mountain;1
1258;160;150;242;land;false;urban;1
1259;169;245;190;land;false;forest;1
1260;237;211;155;land;false;plains;1
1261;199;206;215;land;false;mountain;1
1262;174;172;194;land;false;forest;1
1263;191;237;218;land;false;forest;1
1264;214;234;94;land;false;mountain;1
1265;135;191;175;land;true;forest;1
1266;195;194;134;land;false;forest;1
1267;243;127;197;land;false;forest;1
1268;176;226;177;land;false;forest;1
1269;104;241;240;land;false;mountain;1
1270;137;199;209;land;false;forest;1
1271;231;254;142;land;false;mountain;1
1272;210;113;238;land;false;plains;1
1273;247;60;214;land;false;plains;1
1274;111;228;196;land;true;plains;1
1275;216;230;210;land;true;plains;1
1276;228;188;198;land;false;plains;1
1277;90;237;241;land;false;marsh;1
1278;194;239;240;land;false;forest;1
1279;193;164;204;land;false;urban;1
1280;223;221;118;land;false;plains;1
1281;166;231;153;land;false;mountain;1
1282;216;197;126;land;false;forest;1
1283;225;197;217;land;true;urban;1
1284;78;247;199;land;false;forest;1
1285;136;225;152;land;false;forest;1
1286;242;157;144;land;false;forest;1
1287;119;230;187;land;false;urban;1
1288;195;157;155;land;false;forest;1
1289;115;223;232;land;false;plains;1
1290;91;242;252;land;false;urban;1
1291;241;190;122;land;false;mountain;1
1292;167;240;233;land;false;forest;1
1293;233;254;65;land;false;marsh;1
1294;97;193;236;land;false;forest;1
1295;230;185;108;land;false;mountain;1
1296;92;175;246;land;false;mountain;1
1297;147;145;236;land;false;plains;1
1298;76;238;236;land;false;forest;1
1299;140;139;236;land;false;plains;1
1300;208;150;165;land;false;forest;1
1301;133;209;187;land;true;marsh;1
1302;92;232;231;land;false;urban;1
1303;221;241;126;land;false;plains;1
1304;50;250;201;land;false;urban;1
1305;242;164;233;land;false;urban;1
1306;240;147;196;land;true;forest;1
1307;175;148;184;land;false;plains;1
1308;235;58;240;land;false;forest;1
1309;167;241;208;land;false;urban;1
1310;195;171;141;land;false;forest;1
1311;162;123;216;land;false;urban;1
1312;149;138;222;land;false;urban;1
1313;176;193;220;land;false;urban;1
1314;231;217;230;land;false;forest;1
1315;226;165;180;land;false;plains;1
1316;210;150;189;land;false;forest;1
1317;251;132;241;land;false;plains;1
1318;198;192;222;land;false;forest;1
1319;102;229;219;land;false;plains;1
1320;248;225;192;land;false;mountain;1
1321;179;235;103;land;false;plains;1
1322;189;159;166;land;false;forest;1
1323;192;81;254;land;false;urban;1
1324;126;175;250;land;false;forest;1
1325;184;230;145;land;false;mountain;1
1326;182;242;116;land;false;mountain;1
1327;201;226;152;land;true;plains;1
1328;209;122;187;land;false;forest;1
1329;86;224;247;land;false;plains;1
1330;223;160;146;land;false;forest;1
1331;243;175;113;land;false;marsh;1
1332;235;217;169;land;false;urban;1
1333;242;207;231;land;false;forest;1
1334;136;185;201;land;false;forest;1
1335;187;157;223;land;false;forest;1
1336;231;198;164;land;false;mountain;1
1337;182;241;144;land;false;forest;1
1338;235;156;205;land;false;plains;1
1339;142;212;176;land;false;forest;1
1340;217;72;247;land;false;plains;1
1341;204;136;235;land;true;plains;1
1342;224;208;153;land;true;plains;1
1343;169;190;254;land;false;urban;1
1344;204;85;234;land;false;marsh;1
1345;191;202;113;land;false;plains;1
1346;194;208;159;land;false;mountain;1
1347;168;125;226;land;false;urban;1
1348;194;151;236;land;false;plains;1
1349;165;178;218;land;true;forest;1
1350;186;244;179;land;false;forest;1
1351;234;194;190;land;false;urban;1
1352;244;168;239;land;false;mountain;1
1353;215;226;108;land;false;urban;1
1354;248;98;221;land;false;plains;1
1355;185;166;225;land;false;forest;1
1356;116;196;226;land;false;forest;1
1357;229;167;168;land;false;mountain;1
1358;182;230;161;land;false;plains;1
1359;199;185;126;land;false;forest;1
1360;154;182;225;land;false;plains;1
1361;230;163;125;land;false;mountain;1
1362;242;172;184;land;false;plains;1
1363;232;184;248;land;false;mountain;1
1364;164;199;140;land;false;mountain;1
1365;88;246;206;land;false;plains;1
1366;163;243;204;land;false;urban;1
1367;219;136;247;land;false;urban;1
1368;204;247;218;land;false;forest;1
1369;170;176;229;land;false;mountain;1
1370;144;193;236;land;false;forest;1
1371;76;247;237;land;false;forest;1
1372;194;157;222;land;false;plains;1
1373;191;251;139;land;false;urban;1
1374;168;164;217;land;false;mountain;1
1375;203;188;164;land;false;urban;1
1376;226;118;189;land;false;forest;1
1377;245;200;226;land;false;forest;1
1378;233;202;80;land;false;forest;1
1379;138;182;244;land;false;urban;1
1380;229;135;239;land;false;plains;1
1381;186;128;251;land;false;mountain;1
1382;249;103;201;land;false;forest;1
1383;251;217;213;land;false;mountain;1
1384;116;239;169;land;false;forest;1
1385;207;241;129;land;false;urban;1
1386;84;211;240;land;false;forest;1
1387;232;182;202;land;false;mountain;1
1388;242;191;103;land;false;forest;1
1389;208;150;161;land;false;urban;1
1390;172;246;216;land;false;forest;1
1391;214;190;222;land;false;forest;1
1392;211;209;254;land;false;urban;1
1393;183;249;220;land;false;forest;1
1394;253;176;220;land;false;urban;1
1395;168;147;251;land;false;mountain;1
1396;180;217;206;land;false;forest;1
1397;188;232;233;land;false;forest;1
1398;93;235;182;land;false;forest;1
1399;221;236;218;land;false;forest;1
1400;245;202;247;land;false;forest;1
1401;118;201;191;land;false;forest;1
1402;213;121;171;land;true;forest;1
1403;147;222;183;land;false;urban;1
1404;184;219;191;land;false;forest;1
1405;193;167;249;land;false;forest;1
1406;236;247;200;land;false;mountain;1
1407;190;233;226;land;false;mountain;1
1408;215;130;207;land;false;mountain;1
1409;240;39;229;land;false;plains;1
1410;205;157;243;land;true;plains;1
1411;99;207;239;land;false;forest;1
1412;223;129;206;land;false;mountain;1
1413;253;145;109;land;false;mountain;1
1414;183;86;248;land;true;plains;1
1415;175;241;253;land;false;forest;1
1416;218;244;195;land;false;plains;1
1417;130;158;254;land;false;forest;1
1418;115;228;206;land;false;mountain;1
1419;152;248;225;land;false;urban;1
1420;219;199;154;land;false;forest;1
1421;231;103;197;land;false;urban;1
1422;219;131;228;land;false;forest;1
1423;130;215;193;land;false;urban;1
1424;175;177;243;land;false;mountain;1
1425;191;161;241;land;false;forest;1
1426;130;241;193;land;false;forest;1
1427;197;191;180;land;false;mountain;1
1428;107;252;248;land;false;forest;1
1429;199;228;168;land;false;forest;1
1430;137;213;191;land;false;mountain;1
1431;203;206;125;land;false;urban;1
1432;206;211;219;land;false;mountain;1
1433;233;111;253;land;false;urban;1
1434;222;225;62;land;false;plains;1
1435;195;160;146;land;false;mountain;1
1436;192;109;238;land;true;plains;1
1437;201;240;88;land;false;urban;1
1438;179;210;230;land;false;mountain;1
1439;193;230;246;land;false;urban;1
1440;165;243;128;land;false;plains;1
1441;242;254;176;land;false;urban;1
1442;218;159;241;land;false;urban;1
1443;240;49;239;land;false;forest;1
1444;156;199;242;land;false;mountain;1
1445;194;225;229;land;true;mountain;1
1446;217;220;142;land;false;mountain;1
1447;238;206;223;land;false;forest;1
1448;251;252;33;land;false;hills;1
1449;195;187;171;land;false;urban;1
1450;219;186;126;land;false;marsh;1
1451;213;122;199;land;false;forest;1
1452;205;75;252;land;false;forest;1
1453;120;233;213;land;true;plains;1
1454;198;198;197;land;false;mountain;1
1455;225;51;245;land;true;forest;1
1456;216;243;211;land;false;plains;1
1457;245;254;40;land;false;urban;1
1458;130;212;230;land;false;forest;1
1459;246;209;146;land;false;forest;1
1460;109;226;186;land;false;urban;1
1461;70;242;217;land;false;forest;1
1462;247;182;74;land;false;urban;1
1463;95;186;235;land;false;mountain;1
1464;160;210;208;land;true;forest;1
1465;234;141;197;land;false;urban;1
1466;231;161;177;land;false;plains;1
1467;179;182;241;land;false;plains;1
1468;230;110;170;land;false;forest;1
1469;173;173;168;land;false;urban;1
1470;207;125;252;land;false;mountain;1
1471;249;194;109;land;false;forest;1
1472;224;206;165;land;false;forest;1
1473;124;217;188;land;false;urban;1
1474;180;219;162;land;false;urban;1
1475;198;231;175;land;false;urban;1
1476;215;191;230;land;true;plains;1
1477;254;170;120;land;false;plains;1
1478;210;104;206;land;false;forest;1
1479;242;29;245;land;false;mountain;1
1480;196;112;197;land;false;urban;1
1481;220;145;221;land;false;forest;1
1482;99;213;200;land;false;forest;1
1483;224;235;61;land;false;mountain;1
1484;180;191;170;land;false;mountain;1
1485;203;121;208;land;false;forest;1
1486;127;139;254;land;false;hills;1
1487;101;174;235;land;false;mountain;1
1488;212;119;229;land;false;urban;1
1489;201;228;121;land;false;mountain;1
1490;227;197;138;land;false;forest;1
1491;200;119;239;land;false;mountain;1
1492;169;180;184;land;false;mountain;1
1493;140;230;200;land;false;forest;1
1494;188;213;154;land;false;forest;1
1495;250;65;208;land;false;marsh;1
1496;204;224;95;land;false;forest;1
1497;78;249;192;land;false;forest;1
1498;203;91;253;land;false;forest;1
1499;254;0;251;land;true;forest;1
1500;188;173;187;land;false;mountain;1
1501;152;137;247;land;false;plains;1
1502;224;224;69;land;false;urban;1
1503;242;166;201;land;true;urban;1
1504;197;209;148;land;false;mountain;1
1505;230;191;210;land;false;mountain;1
1506;237;104;224;land;true;plains;1
1507;151;253;143;land;false;urban;1
1508;216;245;123;land;false;mountain;1
1509;206;195;136;land;true;marsh;1
1510;209;218;244;land;false;urban;1
1511;107;248;176;land;false;mountain;1
1512;182;239;191;land;false;forest;1
1513;99;253;210;land;false;mountain;1
1514;204;197;116;land;false;forest;1
1515;233;250;89;land;false;forest;1
1516;225;149;132;land;false;plains;1
1517;204;180;203;land;true;forest;1
1518;155;230;126;land;false;plains;1
1519;247;246;22;land;false;forest;1
1520;179;245;166;land;false;plains;1
1521;212;143;233;land;false;urban;1
1522;179;181;185;land;false;forest;1
1523;201;82;237;land;false;mountain;1
1524;119;212;184;land;false;marsh;1
1525;244;125;135;land;false;forest;1
1526;222;213;67;land;false;mountain;1
1527;247;158;148;land;false;marsh;1
1528;184;138;182;land;false;plains;1
1529;221;246;73;land;true;marsh;1
1530;217;160;211;land;false;urban;1
1531;203;194;113;land;true;forest;1
1532;250;156;103;land;false;mountain;1
1533;223;106;202;land;false;forest;1
1534;162;250;163;land;false;forest;1
1535;230;158;227;land;false;mountain;1
1536;238;181;163;land;true;plains;1
1537;200;104;206;land;true;plains;1
1538;232;168;185;land;false;plains;1
1539;204;124;222;land;false;forest;1
1540;86;234;199;land;false;forest;1
1541;222;251;232;land;false;mountain;1
1542;160;223;229;land;false;forest;1
1543;206;179;243;land;false;plains;1
1544;145;211;246;land;false;plains;1
1545;178;247;90;land;false;urban;1
1546;155;148;229;land;false;urban;1
1547;147;153;209;land;false;urban;1
1548;244;183;134;land;false;urban;1
1549;218;139;228;land;true;marsh;1
1550;240;71;193;land;false;forest;1
1551;76;242;210;land;false;forest;1
1552;238;195;115;land;false;forest;1
1553;74;193;254;land;false;urban;1
1554;169;151;194;land;false;urban;1
1555;159;233;122;land;false;urban;1
1556;147;172;208;land;false;mountain;1
1557;177;129;230;land;false;plains;1
1558;243;151;108;land;false;forest;1
1559;105;237;218;land;false;forest;1
1560;119;200;253;land;false;mountain;1
1561;123;190;219;land;false;plains;1
1562;156;210;202;land;false;marsh;1
1563;152;243;245;land;false;urban;1
1564;231;23;251;land;false;mountain;1
1565;232;202;98;land;false;plains;1
1566;209;125;180;land;false;forest;1
1567;178;222;251;land;false;urban;1
1568;229;213;223;land;true;marsh;1
1569;244;223;243;land;false;mountain;1
1570;252;150;211;land;true;forest;1
1571;228;148;211;land;false;mountain;1
1572;217;197;167;land;false;forest;1
1573;242;177;184;land;false;forest;1
1574;252;40;227;land;false;forest;1
1575;240;106;173;land;false;forest;1
1576;100;198;206;land;false;mountain;1
1577;238;217;215;land;false;forest;1
1578;241;240;120;land;true;plains;1
1579;231;150;181;land;false;urban;1
1580;194;99;234;land;false;mountain;1
1581;235;252;247;land;false;plains;1
1582;170;207;183;land;false;forest;1
1583;219;232;193;land;false;mountain;1
1584;185;138;207;land;false;urban;1
1585;220;169;145;land;false;forest;1
1586;160;180;194;land;false;mountain;1
1587;116;206;209;land;false;urban;1
1588;207;210;107;land;false;urban;1
1589;28;239;241;land;false;mountain;1
1590;200;194;246;land;false;forest;1
