99;industrial_complex;2279.00;10.78;1172.00;2.85;0
99;industrial_complex;2192.00;11.20;1149.00;0.69;0
99;industrial_complex;2177.00;10.88;1157.00;1.90;0
99;industrial_complex;2227.00;10.60;1168.00;4.91;0
99;industrial_complex;2221.00;10.60;1167.00;1.29;0
99;air_base;2188.00;10.75;1173.00;3.96;0
99;supply_node;2231.00;10.25;1177.00;1.58;0
99;supply_node;2199.00;10.28;1180.00;4.17;0
99;supply_node;2264.00;10.85;1174.00;0.82;0
99;supply_node;2252.00;11.05;1144.00;2.30;0
99;supply_node;2202.00;11.05;1152.00;0.06;0
99;supply_node;2281.00;11.23;1146.00;2.99;0
99;supply_node;2275.00;10.28;1194.00;4.47;0
99;supply_node;2250.00;10.23;1192.00;2.23;0
99;supply_node;2204.00;11.00;1130.00;3.71;0
99;supply_node;2286.00;10.60;1176.00;0.36;0
99;supply_node;2184.00;11.05;1156.00;4.40;0
99;supply_node;2223.00;10.85;1158.00;5.88;0
99;supply_node;2233.00;11.20;1130.00;2.53;0
99;naval_base;2194.00;9.55;1190.00;-3.61;3190
99;naval_base;2256.00;9.80;1200.00;-3.00;3190
99;naval_base;2270.00;9.80;1199.00;-2.68;3190
99;naval_base;2227.00;9.75;1189.00;-2.84;3190
99;bunker;2198.00;10.53;1176.00;3.42;0
99;bunker;2258.00;11.80;1130.00;4.64;0
99;bunker;2268.00;10.88;1157.00;2.48;0
99;bunker;2261.00;10.73;1183.00;4.03;0
99;bunker;2241.00;11.88;1124.00;0.41;0
99;bunker;2206.00;11.00;1129.00;3.08;0
99;bunker;2236.00;10.40;1172.00;0.92;0
99;bunker;2270.00;10.10;1194.00;1.02;0
99;bunker;2250.00;10.15;1194.00;5.15;0
99;bunker;2218.00;10.80;1159.00;2.98;0
99;bunker;2216.00;11.10;1145.00;4.54;0
99;bunker;2180.00;10.80;1162.00;0.92;0
99;bunker;2284.00;10.60;1186.00;3.59;0
99;coastal_bunker;2227.00;9.75;1189.00;-2.84;0
99;coastal_bunker;2270.00;9.80;1199.00;-2.68;0
99;coastal_bunker;2245.00;9.78;1198.00;-3.00;0
99;coastal_bunker;2191.00;9.82;1189.00;-3.61;0
99;dockyard;2191.00;9.82;1189.00;-3.61;0
99;anti_air_building;2256.00;11.00;1152.00;6.26;0
99;anti_air_building;2290.00;11.23;1151.00;4.10;0
99;anti_air_building;2274.00;10.80;1180.00;0.48;0
99;synthetic_refinery;2248.00;10.32;1186.00;3.15;0
99;fuel_silo;2191.00;10.90;1169.00;6.16;0
99;radar_station;2236.00;10.62;1159.00;2.91;0
99;rocket_site;2230.00;11.15;1124.00;5.22;0
99;nuclear_reactor;2209.00;10.20;1182.00;0.49;0
99;floating_harbor;2224.94;9.50;1196.69;0.30;257
99;floating_harbor;2207.13;9.50;1196.26;-0.46;368
99;floating_harbor;2268.87;9.50;1206.26;0.46;1208
99;floating_harbor;2248.01;9.50;1205.93;0.14;1254
100;arms_factory;2152.00;10.50;1182.00;1.39;0
100;arms_factory;2163.00;11.15;1161.00;4.40;0
100;arms_factory;2141.00;11.40;1162.00;0.79;0
100;arms_factory;2145.00;10.75;1176.00;4.91;0
100;arms_factory;2150.00;10.62;1175.00;0.18;0
100;arms_factory;2153.00;9.82;1198.00;2.85;0
100;industrial_complex;2144.00;11.07;1171.00;0.69;0
100;industrial_complex;2152.00;10.88;1170.00;1.90;0
100;industrial_complex;2148.00;10.32;1186.00;4.91;0
100;industrial_complex;2167.00;9.90;1193.00;1.29;0
100;industrial_complex;2152.00;11.10;1165.00;3.96;0
100;industrial_complex;2133.00;10.48;1180.00;0.34;0
100;air_base;2156.00;10.23;1190.00;3.36;0
100;supply_node;2142.00;10.95;1174.00;0.82;0
100;supply_node;2166.00;10.70;1169.00;2.30;0
100;supply_node;2167.00;9.95;1191.00;0.06;0
100;naval_base;2169.00;9.75;1201.00;-3.14;3190
100;naval_base;2132.00;9.85;1192.00;-2.90;3190
100;bunker;2180.00;10.38;1182.00;0.85;0
100;bunker;2171.00;10.30;1183.00;3.87;0
100;bunker;2141.00;10.75;1177.00;5.08;0
100;coastal_bunker;2174.00;9.80;1199.00;-3.14;0
100;coastal_bunker;2133.00;9.85;1192.00;-2.90;0
100;dockyard;2134.00;9.88;1192.00;-2.90;0
100;anti_air_building;2170.00;11.00;1158.00;3.52;0
100;anti_air_building;2156.00;10.78;1174.00;1.36;0
100;anti_air_building;2176.00;10.30;1184.00;4.03;0
100;synthetic_refinery;2143.00;9.98;1192.00;5.59;0
100;fuel_silo;2164.00;10.85;1169.00;3.42;0
100;radar_station;2159.00;10.73;1176.00;5.42;0
100;rocket_site;2138.00;10.43;1185.00;2.48;0
100;nuclear_reactor;2167.00;10.88;1163.00;4.03;0
100;floating_harbor;2135.30;9.50;1200.79;0.24;412
100;floating_harbor;2167.00;9.50;1205.00;0.00;2259
101;arms_factory;4063.00;11.43;1165.00;0.79;0
101;arms_factory;4073.00;11.70;1156.00;4.91;0
101;arms_factory;4114.00;10.65;1141.00;0.18;0
101;arms_factory;4120.00;11.48;1161.00;2.85;0
101;arms_factory;4120.00;11.07;1154.00;0.69;0
101;arms_factory;4072.00;11.35;1171.00;1.90;0
101;industrial_complex;4082.00;11.55;1164.00;4.91;0
101;industrial_complex;4055.00;11.60;1138.00;1.29;0
101;industrial_complex;4122.00;11.80;1168.00;3.96;0
101;industrial_complex;4116.00;11.73;1161.00;0.34;0
101;industrial_complex;4097.00;11.25;1154.00;3.36;0
101;industrial_complex;4065.00;11.70;1146.00;4.57;0
101;air_base;4049.00;11.65;1145.00;2.41;0
101;supply_node;4073.00;11.20;1176.00;0.06;0
101;supply_node;4106.00;10.68;1137.00;2.99;0
101;supply_node;4113.00;11.30;1179.00;4.47;0
101;supply_node;4077.00;11.07;1139.00;2.23;0
101;supply_node;4095.00;11.65;1169.00;3.71;0
101;supply_node;4125.00;10.93;1159.00;0.36;0
101;supply_node;4052.00;11.28;1152.00;4.40;0
101;bunker;4063.00;11.57;1189.00;5.58;0
101;bunker;4091.00;10.38;1124.00;0.86;0
101;bunker;4053.00;11.15;1161.00;3.52;0
101;bunker;4094.00;10.82;1136.00;1.36;0
101;bunker;4118.00;11.57;1159.00;4.03;0
101;bunker;4102.00;11.05;1185.00;5.59;0
101;bunker;4089.00;11.48;1176.00;3.42;0
101;anti_air_building;4051.00;11.30;1168.00;4.64;0
101;anti_air_building;4111.00;11.12;1180.00;2.48;0
101;anti_air_building;4118.00;11.85;1174.00;4.03;0
101;synthetic_refinery;4120.00;11.03;1147.00;0.41;0
101;fuel_silo;4085.00;11.70;1195.00;3.08;0
101;radar_station;4086.00;11.65;1158.00;0.55;0
101;rocket_site;4091.00;10.48;1127.00;1.02;0
101;nuclear_reactor;4122.00;11.10;1137.00;5.15;0
102;arms_factory;2099.00;10.80;1166.00;0.18;0
102;arms_factory;2064.00;11.12;1148.00;2.85;0
102;arms_factory;2102.00;10.48;1177.00;0.69;0
102;arms_factory;2121.00;11.05;1167.00;1.90;0
102;arms_factory;2109.00;11.40;1149.00;4.91;0
102;arms_factory;2062.00;10.98;1156.00;1.29;0
102;industrial_complex;2061.00;11.18;1142.00;3.96;0
102;industrial_complex;2095.00;10.60;1172.00;0.34;0
102;industrial_complex;2076.00;10.95;1158.00;3.36;0
102;industrial_complex;2079.00;11.20;1142.00;4.57;0
102;industrial_complex;2070.00;11.20;1149.00;2.41;0
102;industrial_complex;2105.00;11.32;1156.00;0.25;0
102;air_base;2063.00;10.45;1165.00;0.35;0
102;supply_node;2113.00;11.05;1167.00;4.47;0
102;supply_node;2088.00;10.82;1163.00;2.23;0
102;supply_node;2064.00;11.10;1154.00;3.71;0
102;naval_base;2124.00;9.88;1189.00;-3.69;3190
102;naval_base;2089.00;9.80;1183.00;-2.98;3265
102;naval_base;2068.00;9.85;1175.00;-3.38;3265
102;bunker;2075.00;10.28;1171.00;0.86;0
102;bunker;2053.00;11.15;1154.00;3.52;0
102;bunker;2110.00;11.35;1147.00;1.36;0
102;coastal_bunker;2097.00;9.85;1184.00;-2.98;0
102;coastal_bunker;2071.00;9.88;1175.00;-3.38;0
102;coastal_bunker;2125.00;9.85;1190.00;-3.69;0
102;dockyard;2099.00;9.60;1185.00;-3.64;0
102;anti_air_building;2091.00;10.30;1174.00;2.48;0
102;anti_air_building;2083.00;10.82;1162.00;4.03;0
102;anti_air_building;2104.00;11.40;1140.00;0.41;0
102;synthetic_refinery;2115.00;10.40;1177.00;3.08;0
102;fuel_silo;2095.00;10.10;1181.00;0.92;0
102;radar_station;2091.00;10.78;1164.00;3.48;0
102;rocket_site;2079.00;11.10;1154.00;5.15;0
102;nuclear_reactor;2115.00;9.98;1184.00;2.98;0
102;floating_harbor;2113.00;9.50;1194.00;0.00;1039
102;floating_harbor;2083.85;9.50;1187.90;0.17;1714
102;floating_harbor;2070.62;9.50;1181.81;-0.23;2452
103;arms_factory;3734.00;11.98;1145.00;0.69;0
103;arms_factory;3693.00;10.85;1152.00;1.90;0
103;arms_factory;3678.00;11.00;1144.00;4.91;0
103;arms_factory;3711.00;11.10;1165.00;1.29;0
103;arms_factory;3708.00;11.20;1159.00;3.96;0
103;arms_factory;3704.00;11.68;1153.00;0.34;0
103;industrial_complex;3705.00;11.18;1166.00;3.36;0
103;industrial_complex;3739.00;10.62;1174.00;4.57;0
103;industrial_complex;3678.00;11.00;1149.00;2.41;0
103;industrial_complex;3671.00;11.07;1157.00;0.25;0
103;industrial_complex;3673.00;11.10;1145.00;0.35;0
103;industrial_complex;3722.00;12.30;1139.00;4.47;0
103;air_base;3731.00;11.78;1149.00;0.85;0
103;supply_node;3692.00;11.12;1143.00;3.71;0
103;supply_node;3723.00;10.90;1159.00;0.36;0
103;supply_node;3699.00;11.25;1166.00;4.40;0
103;supply_node;3675.00;10.95;1158.00;5.88;0
103;supply_node;3731.00;12.23;1143.00;2.53;0
103;bunker;3702.00;11.28;1168.00;3.52;0
103;bunker;3685.00;11.25;1167.00;1.36;0
103;bunker;3702.00;12.10;1141.00;4.03;0
103;bunker;3728.00;10.80;1170.00;5.59;0
103;bunker;3730.00;11.95;1148.00;3.42;0
103;anti_air_building;3734.00;12.20;1141.00;4.64;0
103;anti_air_building;3740.00;11.07;1153.00;2.48;0
103;anti_air_building;3729.00;12.55;1138.00;4.03;0
103;synthetic_refinery;3684.00;10.98;1147.00;0.41;0
103;fuel_silo;3713.00;12.10;1138.00;3.08;0
103;radar_station;3705.00;11.35;1157.00;0.55;0
103;rocket_site;3740.00;11.00;1155.00;1.02;0
103;nuclear_reactor;3691.00;11.68;1170.00;5.15;0
104;arms_factory;3524.00;15.12;1166.00;4.91;0
104;arms_factory;3578.00;10.55;1142.00;1.29;0
104;arms_factory;3536.00;11.82;1167.00;3.96;0
104;arms_factory;3528.00;13.45;1164.00;0.34;0
104;arms_factory;3546.00;11.70;1169.00;3.36;0
104;arms_factory;3533.00;12.28;1165.00;4.57;0
104;industrial_complex;3586.00;11.15;1169.00;2.41;0
104;industrial_complex;3536.00;11.65;1166.00;0.25;0
104;industrial_complex;3534.00;11.73;1163.00;0.35;0
104;industrial_complex;3573.00;11.60;1167.00;4.47;0
104;industrial_complex;3540.00;10.98;1164.00;0.85;0
104;industrial_complex;3585.00;11.12;1168.00;3.87;0
104;air_base;3559.00;11.93;1165.00;5.08;0
104;supply_node;3500.00;12.32;1151.00;4.40;0
104;supply_node;3536.00;11.00;1159.00;5.88;0
104;supply_node;3573.00;10.75;1157.00;2.53;0
104;supply_node;3514.00;14.68;1142.00;5.12;0
104;supply_node;3548.00;10.32;1144.00;1.77;0
104;bunker;3568.00;11.35;1160.00;4.03;0
104;bunker;3497.00;13.10;1159.00;5.59;0
104;bunker;3538.00;11.18;1141.00;3.42;0
104;bunker;3514.00;14.25;1140.00;4.64;0
104;bunker;3519.00;16.15;1165.00;2.48;0
104;anti_air_building;3567.00;11.30;1159.00;4.03;0
104;anti_air_building;3548.00;10.38;1143.00;0.41;0
104;anti_air_building;3580.00;10.55;1160.00;3.08;0
104;synthetic_refinery;3545.00;10.40;1145.00;0.92;0
104;fuel_silo;3553.00;10.40;1140.00;1.02;0
104;radar_station;3543.00;10.32;1150.00;6.07;0
104;rocket_site;3541.00;10.62;1142.00;2.98;0
104;nuclear_reactor;3513.00;15.48;1153.00;4.54;0
105;arms_factory;2171.00;11.57;1141.00;3.96;0
105;arms_factory;2127.00;11.70;1148.00;0.34;0
105;arms_factory;2186.00;11.88;1126.00;3.36;0
105;arms_factory;2123.00;11.45;1139.00;4.57;0
105;arms_factory;2139.00;11.65;1142.00;2.41;0
105;arms_factory;2152.00;11.48;1129.00;0.25;0
105;industrial_complex;2170.00;12.35;1122.00;0.35;0
105;industrial_complex;2185.00;11.93;1131.00;4.47;0
105;industrial_complex;2134.00;11.48;1157.00;0.85;0
105;industrial_complex;2167.00;12.25;1112.00;3.87;0
105;industrial_complex;2123.00;11.40;1131.00;5.08;0
105;industrial_complex;2152.00;11.48;1111.00;2.92;0
105;air_base;2160.00;11.95;1118.00;5.58;0
105;supply_node;2176.00;12.30;1117.00;2.53;0
105;supply_node;2168.00;11.75;1137.00;5.12;0
105;supply_node;2145.00;11.48;1122.00;1.77;0
105;supply_node;2134.00;11.60;1146.00;4.71;0
105;bunker;2155.00;11.50;1137.00;5.59;0
105;bunker;2147.00;11.55;1123.00;3.42;0
105;bunker;2170.00;11.55;1142.00;4.64;0
105;bunker;2179.00;12.18;1114.00;2.48;0
105;anti_air_building;2143.00;11.40;1135.00;4.03;0
105;anti_air_building;2115.00;11.28;1139.00;0.41;0
105;anti_air_building;2135.00;11.28;1125.00;3.08;0
105;synthetic_refinery;2144.00;11.50;1129.00;0.92;0
105;fuel_silo;2189.00;11.65;1121.00;1.02;0
105;radar_station;2153.00;11.50;1134.00;6.07;0
105;rocket_site;2126.00;11.45;1157.00;2.98;0
105;nuclear_reactor;2151.00;11.55;1126.00;4.54;0
106;arms_factory;2476.00;11.07;1152.00;3.36;0
106;arms_factory;2459.00;11.80;1130.00;4.57;0
106;arms_factory;2467.00;11.03;1157.00;2.41;0
106;arms_factory;2504.00;11.43;1132.00;0.25;0
106;arms_factory;2497.00;11.82;1140.00;0.35;0
106;arms_factory;2499.00;11.40;1135.00;4.47;0
106;industrial_complex;2483.00;11.60;1126.00;0.85;0
106;industrial_complex;2458.00;11.88;1154.00;3.87;0
106;industrial_complex;2461.00;11.80;1131.00;5.08;0
106;industrial_complex;2481.00;11.25;1138.00;2.92;0
106;industrial_complex;2494.00;11.53;1133.00;5.58;0
106;industrial_complex;2476.00;10.95;1142.00;0.86;0
106;air_base;2463.00;11.53;1150.00;3.52;0
106;supply_node;2467.00;11.03;1153.00;1.77;0
106;supply_node;2469.00;11.95;1133.00;4.71;0
106;supply_node;2499.00;11.40;1135.00;1.01;0
106;bunker;2512.00;11.90;1138.00;3.42;0
106;bunker;2475.00;10.90;1144.00;4.64;0
106;bunker;2465.00;12.03;1135.00;2.48;0
106;anti_air_building;2470.00;11.70;1136.00;4.03;0
106;anti_air_building;2461.00;11.65;1129.00;0.41;0
106;anti_air_building;2502.00;11.35;1136.00;3.08;0
106;synthetic_refinery;2520.00;11.57;1131.00;0.92;0
106;fuel_silo;2505.00;11.60;1139.00;1.02;0
106;radar_station;2490.00;11.78;1145.00;6.07;0
106;rocket_site;2475.00;11.45;1162.00;2.98;0
106;nuclear_reactor;2479.00;11.43;1137.00;4.54;0
107;arms_factory;2732.00;11.20;1093.00;2.41;0
107;arms_factory;2711.00;11.73;1135.00;0.25;0
107;arms_factory;2732.00;11.35;1105.00;0.35;0
107;arms_factory;2721.00;11.10;1112.00;4.47;0
107;arms_factory;2721.00;10.60;1090.00;0.85;0
107;arms_factory;2716.00;10.50;1093.00;3.87;0
107;industrial_complex;2719.00;11.12;1136.00;5.08;0
107;industrial_complex;2712.00;10.90;1112.00;2.92;0
107;industrial_complex;2732.00;11.30;1111.00;5.58;0
107;industrial_complex;2702.00;10.60;1092.00;0.86;0
107;industrial_complex;2701.00;10.53;1093.00;3.52;0
107;industrial_complex;2744.00;11.30;1135.00;1.36;0
107;air_base;2731.00;11.30;1108.00;4.03;0
107;supply_node;2726.00;10.70;1135.00;1.01;0
107;supply_node;2712.00;10.48;1095.00;3.95;0
107;supply_node;2731.00;11.20;1116.00;5.42;0
107;bunker;2728.00;10.65;1135.00;2.48;0
107;bunker;2726.00;11.05;1102.00;4.03;0
107;bunker;2733.00;10.88;1128.00;0.41;0
107;anti_air_building;2706.00;10.70;1091.00;3.08;0
107;anti_air_building;2733.00;11.25;1093.00;0.92;0
107;anti_air_building;2736.00;10.65;1136.00;1.02;0
107;synthetic_refinery;2730.00;10.60;1137.00;5.15;0
107;fuel_silo;2722.00;11.10;1112.00;2.98;0
107;radar_station;2721.00;11.10;1116.00;5.65;0
107;rocket_site;2717.00;10.50;1093.00;0.92;0
107;nuclear_reactor;2721.00;11.05;1136.00;3.59;0
108;arms_factory;2787.00;10.43;1109.00;0.35;0
108;arms_factory;2771.00;12.85;1116.00;4.47;0
108;arms_factory;2765.00;10.48;1130.00;0.85;0
108;arms_factory;2755.00;10.43;1147.00;3.87;0
108;arms_factory;2757.00;13.23;1110.00;5.08;0
108;arms_factory;2773.00;9.80;1152.00;2.92;0
108;industrial_complex;2783.00;10.82;1100.00;5.58;0
108;industrial_complex;2774.00;10.73;1139.00;0.86;0
108;industrial_complex;2756.00;13.40;1118.00;3.52;0
108;industrial_complex;2795.00;10.15;1128.00;1.36;0
108;industrial_complex;2795.00;10.50;1113.00;4.03;0
108;industrial_complex;2767.00;9.95;1144.00;5.59;0
108;air_base;2752.00;11.28;1140.00;3.42;0
108;supply_node;2785.00;10.48;1121.00;5.42;0
108;supply_node;2754.00;12.80;1106.00;3.18;0
108;supply_node;2753.00;11.70;1133.00;6.11;0
108;supply_node;2781.00;11.15;1141.00;1.31;0
108;supply_node;2780.00;10.93;1099.00;5.35;0
108;naval_base;2771.00;9.80;1153.00;-4.15;3193
108;naval_base;2752.00;9.82;1157.00;-3.31;3193
108;naval_base;2819.00;9.82;1132.00;-4.38;3193
108;bunker;2771.00;9.90;1149.00;2.98;0
108;bunker;2791.00;10.20;1121.00;4.54;0
108;bunker;2767.00;12.25;1103.00;0.92;0
108;bunker;2745.00;12.10;1119.00;3.59;0
108;bunker;2783.00;11.15;1090.00;1.43;0
108;coastal_bunker;2782.00;10.00;1152.00;-4.15;0
108;coastal_bunker;2819.00;9.78;1133.00;-4.38;0
108;coastal_bunker;2758.00;9.82;1155.00;-3.31;0
108;dockyard;2776.00;9.75;1153.00;-4.15;0
108;anti_air_building;2777.00;11.53;1116.00;6.26;0
108;anti_air_building;2783.00;11.00;1093.00;4.10;0
108;anti_air_building;2756.00;11.65;1100.00;0.48;0
108;synthetic_refinery;2764.00;13.45;1110.00;3.15;0
108;fuel_silo;2782.00;11.03;1125.00;6.16;0
108;radar_station;2780.00;11.07;1123.00;2.91;0
108;rocket_site;2781.00;11.30;1139.00;5.22;0
108;nuclear_reactor;2759.00;11.12;1130.00;0.49;0
108;floating_harbor;2826.62;9.50;1135.27;-1.24;521
108;floating_harbor;2758.20;9.50;1162.90;-0.17;2092
108;floating_harbor;2794.94;9.50;1149.71;-1.01;2202
109;arms_factory;3640.00;14.57;1142.00;0.85;0
109;arms_factory;3573.00;10.95;1117.00;3.87;0
109;arms_factory;3626.00;14.30;1116.00;5.08;0
109;arms_factory;3631.00;11.62;1086.00;2.92;0
109;arms_factory;3653.00;14.10;1117.00;5.58;0
109;arms_factory;3608.00;12.60;1142.00;0.86;0
109;industrial_complex;3660.00;12.23;1124.00;3.52;0
109;industrial_complex;3626.00;14.25;1126.00;1.36;0
109;industrial_complex;3595.00;11.25;1107.00;4.03;0
109;industrial_complex;3616.00;12.20;1136.00;5.59;0
109;industrial_complex;3653.00;13.07;1130.00;3.42;0
109;industrial_complex;3564.00;11.05;1110.00;4.64;0
109;air_base;3644.00;14.38;1142.00;2.48;0
109;supply_node;3642.00;12.55;1088.00;6.11;0
109;supply_node;3603.00;11.90;1101.00;1.31;0
109;supply_node;3650.00;12.95;1139.00;5.35;0
109;supply_node;3594.00;11.23;1131.00;0.55;0
109;supply_node;3620.00;12.32;1133.00;3.48;0
109;supply_node;3626.00;13.45;1103.00;6.07;0
109;supply_node;3645.00;16.55;1122.00;2.72;0
109;supply_node;3575.00;10.98;1106.00;5.65;0
109;bunker;3620.00;12.32;1136.00;0.92;0
109;bunker;3614.00;11.95;1112.00;3.59;0
109;bunker;3606.00;11.73;1130.00;1.43;0
109;bunker;3632.00;11.38;1080.00;1.53;0
109;bunker;3589.00;11.38;1095.00;5.65;0
109;bunker;3639.00;17.77;1120.00;2.04;0
109;bunker;3616.00;12.45;1106.00;4.70;0
109;bunker;3645.00;14.43;1136.00;6.26;0
109;anti_air_building;3604.00;12.30;1143.00;4.10;0
109;anti_air_building;3636.00;14.93;1137.00;0.48;0
109;anti_air_building;3614.00;11.65;1127.00;3.15;0
109;synthetic_refinery;3603.00;11.55;1107.00;6.16;0
109;fuel_silo;3625.00;12.88;1136.00;1.09;0
109;radar_station;3612.00;11.60;1112.00;5.84;0
109;rocket_site;3589.00;10.80;1118.00;0.49;0
109;nuclear_reactor;3652.00;12.75;1142.00;4.61;0
110;arms_factory;3229.00;11.32;1136.00;5.08;0
110;arms_factory;3264.00;12.00;1115.00;2.92;0
110;arms_factory;3227.00;11.25;1108.00;5.58;0
110;arms_factory;3235.00;11.55;1102.00;0.86;0
110;arms_factory;3264.00;12.12;1109.00;3.52;0
110;arms_factory;3279.00;11.50;1106.00;1.36;0
110;industrial_complex;3250.00;12.05;1104.00;4.03;0
110;industrial_complex;3239.00;11.30;1134.00;5.59;0
110;industrial_complex;3245.00;11.28;1130.00;3.42;0
110;industrial_complex;3278.00;10.82;1097.00;4.64;0
110;industrial_complex;3237.00;11.68;1100.00;2.48;0
110;industrial_complex;3246.00;12.15;1095.00;4.03;0
110;air_base;3230.00;11.20;1114.00;0.41;0
110;supply_node;3234.00;11.48;1098.00;5.35;0
110;supply_node;3269.00;12.23;1128.00;0.55;0
110;supply_node;3238.00;11.07;1129.00;3.48;0
110;supply_node;3265.00;12.03;1104.00;6.07;0
110;bunker;3267.00;11.45;1093.00;2.98;0
110;bunker;3236.00;11.03;1130.00;4.54;0
110;bunker;3270.00;12.30;1129.00;0.92;0
110;bunker;3246.00;11.93;1103.00;3.59;0
110;anti_air_building;3251.00;11.85;1136.00;1.43;0
110;anti_air_building;3245.00;11.35;1116.00;1.53;0
110;anti_air_building;3255.00;12.23;1113.00;5.65;0
110;synthetic_refinery;3234.00;11.43;1103.00;2.04;0
110;fuel_silo;3278.00;10.78;1086.00;4.70;0
110;radar_station;3255.00;12.05;1116.00;1.50;0
110;rocket_site;3272.00;11.65;1104.00;4.10;0
110;nuclear_reactor;3264.00;11.88;1124.00;0.48;0
111;arms_factory;3171.00;10.20;1109.00;5.58;0
111;arms_factory;3197.00;11.18;1137.00;0.86;0
111;arms_factory;3221.00;11.25;1120.00;3.52;0
111;arms_factory;3168.00;10.57;1098.00;1.36;0
111;arms_factory;3213.00;11.68;1104.00;4.03;0
111;arms_factory;3177.00;10.30;1131.00;5.59;0
111;industrial_complex;3161.00;10.80;1126.00;3.42;0
111;industrial_complex;3184.00;10.55;1131.00;4.64;0
111;industrial_complex;3220.00;11.48;1137.00;2.48;0
111;industrial_complex;3210.00;10.98;1121.00;4.03;0
111;industrial_complex;3189.00;11.20;1138.00;0.41;0
111;industrial_complex;3208.00;11.43;1105.00;3.08;0
111;air_base;3174.00;10.53;1099.00;0.92;0
111;supply_node;3181.00;10.40;1116.00;3.48;0
111;supply_node;3168.00;10.65;1093.00;6.07;0
111;supply_node;3207.00;11.18;1134.00;2.72;0
111;supply_node;3161.00;10.07;1121.00;5.65;0
111;supply_node;3208.00;11.40;1108.00;1.95;0
111;bunker;3207.00;10.88;1122.00;3.59;0
111;bunker;3192.00;10.85;1090.00;1.43;0
111;bunker;3164.00;10.73;1092.00;1.53;0
111;bunker;3167.00;10.20;1109.00;5.65;0
111;bunker;3208.00;11.12;1131.00;2.04;0
111;anti_air_building;3174.00;10.10;1112.00;4.70;0
111;anti_air_building;3161.00;11.38;1130.00;6.26;0
111;anti_air_building;3181.00;10.45;1112.00;4.10;0
111;synthetic_refinery;3174.00;10.38;1101.00;0.48;0
111;fuel_silo;3202.00;10.73;1123.00;3.15;0
111;radar_station;3190.00;11.10;1114.00;0.32;0
111;rocket_site;3211.00;11.50;1107.00;1.09;0
111;nuclear_reactor;3176.00;10.35;1135.00;5.22;0
112;arms_factory;2092.00;11.73;1124.00;3.52;0
112;arms_factory;2062.00;11.38;1131.00;1.36;0
112;arms_factory;2076.00;11.70;1128.00;4.03;0
112;arms_factory;2048.00;10.62;1117.00;5.59;0
112;arms_factory;2079.00;11.20;1094.00;3.42;0
112;arms_factory;2051.00;10.85;1120.00;4.64;0
112;industrial_complex;2067.00;11.00;1099.00;2.48;0
112;industrial_complex;2039.00;9.90;1105.00;4.03;0
112;industrial_complex;2036.00;9.85;1102.00;0.41;0
112;industrial_complex;2074.00;11.50;1120.00;3.08;0
112;industrial_complex;2060.00;11.40;1131.00;0.92;0
112;industrial_complex;2074.00;11.65;1128.00;1.02;0
112;air_base;2047.00;10.57;1117.00;5.15;0
112;supply_node;2056.00;10.32;1107.00;2.72;0
112;supply_node;2087.00;11.60;1112.00;5.65;0
112;supply_node;2057.00;11.30;1131.00;1.95;0
112;supply_node;2085.00;11.57;1133.00;4.89;0
112;bunker;2034.00;9.93;1102.00;1.43;0
112;bunker;2078.00;11.62;1130.00;1.53;0
112;bunker;2089.00;11.30;1103.00;5.65;0
112;bunker;2054.00;11.20;1131.00;2.04;0
112;anti_air_building;2083.00;11.30;1104.00;4.70;0
112;anti_air_building;2050.00;10.93;1126.00;6.26;0
112;anti_air_building;2078.00;11.45;1111.00;4.10;0
112;synthetic_refinery;2039.00;10.10;1108.00;0.48;0
112;fuel_silo;2036.00;9.85;1105.00;3.15;0
112;radar_station;2070.00;11.45;1116.00;0.32;0
112;rocket_site;2074.00;11.50;1119.00;1.09;0
112;nuclear_reactor;2073.00;11.55;1133.00;5.22;0
113;arms_factory;1523.00;10.35;1129.00;4.03;0
113;arms_factory;1502.00;10.25;1138.00;5.59;0
113;arms_factory;1514.00;10.30;1132.00;3.42;0
113;arms_factory;1506.00;9.80;1113.00;4.64;0
113;arms_factory;1515.00;10.30;1135.00;2.48;0
113;arms_factory;1516.00;9.88;1113.00;4.03;0
113;industrial_complex;1537.00;9.98;1117.00;0.41;0
113;industrial_complex;1532.00;10.00;1114.00;3.08;0
113;industrial_complex;1513.00;9.90;1119.00;0.92;0
113;industrial_complex;1547.00;10.05;1132.00;1.02;0
113;industrial_complex;1539.00;10.00;1120.00;5.15;0
113;industrial_complex;1558.00;9.90;1134.00;2.98;0
113;air_base;1503.00;9.95;1123.00;4.54;0
113;supply_node;1528.00;10.40;1121.00;1.95;0
113;supply_node;1498.00;9.85;1126.00;4.89;0
113;supply_node;1545.00;10.20;1133.00;0.09;0
113;naval_base;1488.00;9.50;1113.00;-1.57;3049
113;bunker;1540.00;10.23;1124.00;5.65;0
113;bunker;1534.00;10.48;1135.00;2.04;0
113;bunker;1509.00;10.32;1137.00;4.70;0
113;coastal_bunker;1488.00;9.50;1122.00;-1.57;0
113;dockyard;1488.00;9.50;1128.00;-1.57;0
113;anti_air_building;1539.00;10.43;1142.00;0.48;0
113;anti_air_building;1555.00;9.95;1114.00;3.15;0
113;anti_air_building;1547.00;10.00;1123.00;6.16;0
113;synthetic_refinery;1521.00;10.15;1116.00;1.09;0
113;fuel_silo;1557.00;9.88;1126.00;5.22;0
